NPC Name:|HallowQuests||||
vierme15|Но о, какие чудеса сулит свобода! Странствия обогатят меня, и я одарю тебя щедрыми дарами всякий раз, как насыщусь твоей плотью.||||
p245|Подожди - ты все еще будешь пить мою кровь?||||
p246|Ты действительно монстр! ||||
vierme16|О, поцелуй виермы — нечто куда более утончённое, чем простое ((высасывание крови)). Это нежное слияние двух душ.||||
vierme17|Мой червеобразный язык сплетается с твоей нервной системой, и на одно прекрасное мгновение наши умы становятся единым целым. Сны, что ты видел? Они мои. Дар — в обмен на пропитание.||||
vierme18|С моей свободой, в обмен на часть твоего [[Здоровья]] — пробуждаясь здесь, ты будешь [[оживлен]]. Чувства обострены, рефлексы отточены.||||
p247|Хорошо, я помогу.||||
vierme19|Превосходно. Вот что тебе предстоит сделать.||||
vierme20|В лесу [[западного Хэллоушира]] есть ветхий дом, похожий на мой. Когда-то я туда наведывалась; [[этот ключ]] его отопрёт.||||
vierme21|Там некогда жила виерма; не знаю, осталась ли она. Но вот что я знаю: она была в плену, как и я, и сбросила своего угнетателя. Отыщи её [[книгу заклинаний]], и, быть может, я сумею сделать то же.||||
p248|Хорошо, но сначала у меня есть вопросы.||||
vierme22|Конечно. ||||
p249|Тогда я пойду.||||
vierme23|Спасибо, и удачи.||||
p250|А что, если я откажусь?||||
vierme24|Что ж, тогда, полагаю, мы решим дело как звери — зубами и когтями. Но берегись, нарушитель: пока ты бодрствуешь, мой укус опаснее.||||
p251|Никакой сделки, монстр. Приготовься умереть. ||||
vierme25|Да будет так. Насладись этими мгновениями, нарушитель, ибо они последние.||||
vierme26|Ты вернулся.||||
vierme27|Рада снова видеть тебя, друг мой.||||
p252|Расскажи еще раз, как я могу освободить тебя. ||||
p253|Где я могу найти ту книгу заклинаний, еще раз? ||||
p254|Я принес книгу заклинаний.||||
vierme28|Я боялась, что она утрачена. Это бесценный дар, смертный.||||
vierme29|<<Виерма раскрывает книгу на нужной странице и вырывает её. Она изрекает поток шифров, и воздух стынет. В твоём разуме отдаётся звук, будто разом бьётся тысяча стёкол.>>||||
vierme30|О, я уже чувствую — огромная тяжесть спала! ##Я свободна, и прими мою искреннюю благодарность.||||
vierme31|Я вновь буду парить над Небесными Землями, дабы упиваться чудесами и красотой. Поцелуй свободной виермы — чудесная вещь, смертный; ты разделишь мою эйфорию, пробудившись в своей постели.||||
p255|Э-э... спасибо.||||
p256|С удовольствием.||||
p257|Каково это - быть свободной?||||
p258|Что ты за существо? ||||
vierme32|Я виерма — названа в честь паразита, что живёт во мне. Ему мало одной лишь плоти. Человеческие мысли, чувства, переживания — вот его пища. Оттого мой род и рыщет по ночам, кормясь снами.||||
p259|Думаю, я тоже виерма. ||||
vierme33|<<Виерма принюхивается, глядя с любопытством.>> Ах, да; теперь и я это чую. Совсем слабо; должно быть, ты заразился недавно...||||
vierme34|Один совет. Если найдёшь способ от него избавиться — не медли. С годами он срастётся с твоей плотью, и смертный с монстром станут одним.||||
vierme35|Взгляни на меня, юная виерма, — взгляни на свою жалкую участь. Ты ведь не желаешь такого. ##Старей, будь счастлив и умри с достоинством.||||
p260|Расскажи мне об этом паразите. ||||
vierme36|Паразит виермы — длинный червеобразный опарыш. Он гнездится в укромных, неприглядных местах и падает на жертву, стремительно вторгаясь ей в рот.||||
vierme37|Он скользит вниз по горлу и застревает во внутренностях. Его яды дурманят разум, пряча затаённый ужас под покровом ложной эйфории.||||
vierme38|Обычной пищей паразит не проживёт; он заставит хозяина выплюнуть её обратно. Вместо того глухой ночью его влечёт тепло человеческой кожи. Кормясь, паразит выползает изо рта хозяина и пускает в ход собственные зубы.||||
vierme39|Первое столетие, а то и дольше, хозяин словно бы не стареет. Но со временем паразит срастается с хозяином, пока они не станут одним, — и выглядят они тогда как... я.||||
p261|Какую жизнь ты прожила?||||
vierme40|Я живу четыреста лет; но не всегда я была той уродливой виермой, что перед тобой. Давным-давно я была обычной человеческой девочкой, мало чем отличной от прочих.||||
p262|Расскажи мне о своей "молодости". ||||
vierme41|Девочкой меня звали... Эзра Торнвуд. Давно я не произносила это имя.||||
vierme42|Мы с родителями были беженцами Мирового Разлома, веришь ли. Нам посчастливилось оказаться на борту эмберианского небесного корабля, что разбился на этих островах. Мне было пять лет.||||
vierme43|Нынче мало кто помнит, но Хэллоу Таун начинался как лагерь тех уцелевших. В детстве родители подарили мне арфу и обучили старым эмберианским песням. Прекрасные сказания о великих городах, которых ни мне, ни кому-либо ещё уже не суждено увидеть.||||
vierme44|Это случилось в лесу — там оно... проникло мне в горло. Паразит. Я давилась, меня рвало — но без толку. Родители не пошли к местным Викканам: Эмберианцы были народом гордым и светским. В ту ночь они нашли меня кормящейся на моей матери, и паразит наполовину торчал у меня изо рта.||||
vierme45|Я бежала и больше никогда не видела родителей.||||
p263|Расскажи мне о своей жизни как виермы.||||
vierme46|Долгое время я странствовала по Небесным Землям, перебираясь с острова на остров. Когда я вернулась в родной Хэллоу Таун, мне было уже за сто, хотя на вид не дашь и двадцати.||||
vierme47|Все, кого я знала, были мертвы. Помню, как днями сидела у могил родителей, замкнувшись в тихой скорби.||||
vierme48|Свою старую арфу я нашла на продаже — как древность. Я выкупила её и играла в таверне, но старые песни все уже позабыли. Люди следовали путям Викканов; эмберианские города обратились в миф. ||||
vierme49|Вряд ли тебе понять, каково это — быть чужой в собственном доме. ##Но я осела здесь, в Хэллоушире. Сколотила состояние. Построила это поместье.||||
vierme50|Со временем паразит сросся с моим телом. Я перестала быть человеком; я стала старой виермой. ##Скрываться делалось всё труднее, и в конце концов этот проклятый кресник отыскал меня здесь.||||
p264|Спасибо за твою историю. ||||
vierme51|Не стоит. Признаться, мне было отрадно кому-то её рассказать. Спасибо тебе за это.||||
p265|Это все, что я хотел знать.||||
vierme52|Хорошо. ||||
p266|Как ты оказалась в заключении здесь? ||||
vierme53|Ты, верно, встречал... ((смотрителя)), что бродит по моим владениям. Не обманывайся: этот человек — [[кресник]], охотник на мой род.||||
vierme54|Они твердят, что охотятся на паразитов, но в этом есть злая ирония. Ведь добычу свою они не убивают, а заточают; приковывают к их же домам и живут вместо них.||||
vierme55|Это больше, чем простое воровство. Поцелуй виермы для иных желанен. Он наведывается ко мне нередко — предлагая свою плоть, лишь бы этот фарс длился.||||
vierme56|Минуло пятьдесят лет. Сперва его отец, что передал дело сыну, — они ведь охотятся стаями, понимаешь. Этот адский шифр не даёт мне причинить ему вред, и чем дальше я от него, тем слабее становлюсь. Покинь я этот остров — и непременно умру.||||
vierme57|Этот адский шифр не давал мне причинить ему вред, и чем дальше я от него, тем слабее становилась. Но с твоей помощью — после тридцати лет заточения — я наконец свободна.||||
p267|Прощай. ||||
FrostFix1|<<Ты просыпаешься, задыхаясь, весь в поту, мысли несутся вскачь. Ты знаешь, куда тебе нужно идти.>>||||
FrostFix2|<<Ты знаешь это из видения; из полёта над [[Искажёнными Землями]] вместе с Велой. Мимо [[заброшенных землекопов]], в самый [[юго-восточный конец]]; к [[Потерянному Городу Прогресса]]. Там, ((там)) покоятся воспоминания Горация.>>||||
SkiffHinter1|<<Мужчина в изысканном наряде ворчит над потрёпанной картой.>> ##...От этой штуки толку меньше, чем от ((раздутого трупа бога...))||||
SkiffHinter2|<<Внезапно он замечает тебя.>> А! Эй, ты! Не пособишь ли ((скромному)) торговцу в час нужды, а? ||||
SkiffHinter3|У меня крупная партия чая из скригрибов, что идёт в Королевство Механизмов. ##И, прежде чем ты скажешь, — знаю, знаю: граница [[закрыта наглухо.]] Но, видишь ли, я свёл знакомство с единственным здесь малым, у кого есть [[импортное разрешение]] в это треклятое королевство шестерёнок, или как его там.||||
SkiffHinter4|Как же его звали — М... Мика? Макка? Эх, вылетело из головы. ##Но суть в том, что я никак не могу его ((найти)), понимаешь? Эта старая карта вся врёт! ||||
SkiffHinter5|Так что, если приметишь этого малого, дай знать, а? Внакладе не останешься — монета за мной.||||
p301|Михаил? Да, он к югу отсюда - вдоль обрыва. ||||
SkiffHinter6|Ах, спаситель ты мой! Много ли проку с этой карты, а? Им бы ((тебя)) нанять малевать эти треклятые штуковины.||||
SkiffHinter7|Как и обещал, вот тебе [[монет]] за хлопоты — заслужил, что и говорить.||||
SkiffHinter8|Что ж, раз помощник бросил меня в беде, видно, придётся самому перевозить этот груз. <<Он умолкает.>> ## ...Ах, ((чёрт дери...))||||
p302|Конечно, я дам тебе знать, если увижу его. ||||
SkiffHinter9|<<Он кивает.>> Ты весьма любезен. А я покуда вернусь к разгадыванию этой ((треклятой)) карты...||||
p303|Подожди - ты думаешь, он может провести ((людей)) в Королевство?||||
SkiffHinter10|<<Торговец хмурится.>> Ну, смею сказать, ((иного)) способа попасть в это проклятое место и нет — коли ты в отчаянии, стоит рискнуть.||||
SkiffHinter11|Но с чего бы ((кому-то)) туда стремиться — ума не приложу. По всем слухам, политика Короля ввергла королевство в хаос. Говорят, буханка хлеба там дороже небесного корабля! С чего бы, думаешь, я сбываю этот чай?||||
SkiffHinter12|Кхм. Так или иначе, дай знать, если увидишь его, ладно?||||
p304|Я не наемник. ||||
SkiffHinter13|<<Он оглядывает тебя с ног до головы.>> Хм. Нет, ((пожалуй)), и впрямь нет. ##Что ж, доброго тебе дня.||||
SkiffHinter14|А, снова свиделись. Ты, часом, не приметил того малого с [[импортным разрешением в Королевство Механизмов]]?||||
p305|Нет, пока нет.||||
SkiffHinter15|<<Он кивает.>> Ясно, ясно. Что ж, вернусь, пожалуй, к карте. Может, я держу её вверх ногами...||||
cwkGatebridge1|Приветствую, путник. Звиняй, но коли ты гражданин Королевства Механизмов да ищешь приюта в Союзе Вероотступников — без [[Паспорта Союза Вероотступников]] этот мост тебе не перейти.||||
cwkGatebridge2|Вишь ли, нынче многие бегут от хаоса Короля Механизмов, а этот мост поставлен пропускать людей Союза — и ((только)) людей Союза. Дворяне в Хэллоушире рассудили, что бед тут и без наплыва беженцев хватает.||||
casSurvivorA1|Ты пришёл снаружи? Там же небезопасно!||||
casSurvivorA2|Там... твари, я видел их из окна. Они были как... как...||||
casSurvivorB|<<Женщина заходится чередой хриплых, дребезжащих кашлей. >>##Кх... на твоём месте я бы держалась подальше. Я...##<<Остальные её слова неразборчивы, снова тонут в приступе кашля.>>||||
casSurvivorC1|Здесь так чисто! Так ясно!##Ты... ты тот, кто пришёл снаружи... это твоих рук дело?||||
casSurvivorC2|Спасибо тебе! Тысяча благодарностей!##Вот, возьми.||||
casSurvivorC3|Но, если позволишь спросить... как ты это сделал?||||
casSurvivorC4|<<Её просиявшее лицо меркнет, пока ты рассказываешь, как всё было.>>##Я... не скажу, что не благодарна, но ты уж прости, если... то есть... Оставь нас, прошу! Ты... ты и так сделал достаточно!||||
casSurvivorC5|Оставь нас, прошу! Ты... ты и так сделал достаточно!||||
casSurvivorC6|<<Она смотрит на тебя сияющими глазами.>>##Огромное тебе спасибо. За всё.||||
casSurvivorCP1|Рад был помочь.||||
casSurvivorCP2|<<Не отвечай>>||||
casSurvivorCP3|<<Расскажи ей, что ты сделал.>>||||
casSurvivorCP4|<<Умолчи о тёмных подробностях>>||||
secretAdv1|Хм, это что же? ((Ещё один)) искатель приключений на этом дрейфующем камне? Право, тут становится тесновато.||||
secretAdv2|Ну же, выкладывай — ты ((тоже)) ищешь [[сокровище]], что скрыто за той каменной дверью?||||
secretAdv3|Э-э, полагаю, да.||||
secretAdv4|Ну нет, так не пойдёт! Не можем же мы ((оба)) притязать на то, что лежит за той дверью, — представь, какой позор признаться Гильдии Исследователей Риована, что тебе ((помогали!))||||
secretAdv5|Э-э, понятия не имею, о чём ты.||||
secretAdv6|<<Он прищуривается.>> Хм. Скромничаешь, да? Ну, допустим, ты говоришь правду.||||
secretAdv7|Вот что я тебе скажу. Поможешь мне открыть эту дверь — и отступишь, когда я заявлю права на то, что ждёт внутри, — я ((щедро)) тебя награжу.||||
secretAdv8|Ничего из этой древней пещеры, разумеется, — но взамен можешь получить кое-что [[поистине бесценное]] с моего торгового судна.||||
secretAdv9|Всё, что от тебя нужно, — [[потянуть этот рычаг]], и запустится какой-то отсчёт. Потом надо отыскать [[десять секретных переключателей]], что отопрут дверной механизм, прежде чем [[время выйдет]].||||
secretAdv10|Только вот загвоздка: похоже, сами [[переключатели]] были изрядно ценными, и местные их растащили. Кто знает, может, они теперь [[разбросаны по всем Островам Грёз.]]||||
secretAdv11|Та ещё головоломка, а? Но помни: откроешь ту дверь — я тебя отблагодарю, да ещё с лихвой.||||
secretAdv12|<<Искатель приключений яростно вопит.>> ((Кальмарье дерьмо! Тифос-дрянь! Сын шелкопряда! Будь оно всё проклято!))||||
secretAdv13|Э-э, ты в порядке?||||
secretAdv14|В чем дело?||||
secretAdv15|Сокровище! Оно... оно...||||
secretAdv16|((Это же чёртова долговая расписка!))||||
secretAdv17|Гляди, вот эта табличка. На доисторическом наречии племён небесных жителей это примерно переводится как...||||
secretAdv18|((Великая сокровищница...)) э-э, полагаю, тут сказано — ((племени Облачных Всадников))... ##((...была одолжена нашим братьям с Дрейфующих Островов в обмен на пользование их... горячими источниками?))||||
secretAdv19|...##...||||
secretAdv20|...эти ублюдки его ((отдали!))||||
secretAdv21|<<Он вздыхает.>> Что ж, эту треклятую штуку ты открыл, так что, полагаю, придётся мне сдержать слово.||||
secretAdv22|Можешь забрать мой [[Домик Искателя Приключений]] и всё, что в нём. Я уже велел слугам разобрать его для перевозки.||||
secretAdv23|А теперь оставь меня. Может, где-то в грязи ещё зарыт самоцвет...||||
cephalokAgent1|Меня отрядили следить за этим гигантским цефалоком. Объявился он недавно, и кое-кто из важных шишек в Хэллоушире переполошился.||||
cephalokAgent2|Поговаривают, будто легенды толкуют о каких-то Викканах, что выстроили замок прямо в панцире цефалока, — но, по мне, это бред. И что прикажете делать — лезть к нему в глотку?||||
