NPC Name:|Endless||||
Horace21|Иногда мне снятся вещи, о которых я не могу знать. О руинах, покрытых грибами, в мерцающем свете звездной раковины. О том, как я наблюдаю, как цирросвид резвится у носа корабля, или плыву через сверкающий лес щупалец сиреневой медузы. О братстве, скрепленном в бою, крещенном в адском огне.||||
Horace22|А еще есть [[Пепельная Женщина]]. Так я ее называю. Она, кажется, повторяющийся персонаж. Конечно, ((эти)) бутылки остаются запертыми в моей [[личной коллекции]]. Почему-то мне кажется небезопасным показывать ее публике.||||
Horace23|Даже сейчас я вижу ее. С волосами, как снег, и глазами, как два вулкана. Смелая, страстная, саркастичная, но в то же время задумчивая.##Ее левая рука держит [[семя всех наших будущих]], а правая – [[меч, который закончит мир]].||||
Horace24|<<Пока Меткалф продолжает свое описание, все сомнения покидают твой разум. Каким-то образом ты точно знаешь, кого он описывает.>>||||
Horace25|<<Чашка Меткалфа замирает на пути ко рту.>> ##Прошу прощения?||||
Horace26|<<Он медленно опускает чашку обратно на блюдце.>> ...Я? Я имею в виду... полагаю, я видел ее гравюру достаточно часто. Что с того?||||
Horace27|<<Он медленно опускает чашку обратно на блюдце.>> ##...ты знаешь? По крайней мере, это делает одного из нас. Не мог бы ты просветить меня?||||
Horace28|<<Меткалф несколько раз моргает.>>##Фрост? Какое он имеет отношение к...? ##Боже ж ты мой. Ты же не думаешь, что ((я)) – этот самый Фрост, да?||||
Horace29|<<Меткалф краснеет, и его поведение ясно дает понять, что ты задел его за живое.>> ##Я... ну... я... клянусь ((джинго)), это твоя привычка – лезть в анатомию совершенно незнакомых людей? С какой ((стати)) ты спрашиваешь?||||
Horace30|<<Меткалф несколько раз моргает.>>##...эм. Боже мой. Ты уверен, что ты в правильном доме? Я не могу понять, что навело тебя на такую мысль.||||
Horace31|...Джек Базальт знает, кто я? Но он не может знать о... ##Слушай, если это какая-то шутка, боюсь, это довольно-таки дурного тона.||||
Horace32|Ты сказал [[Фрост]]? Боже ж ты мой, ты же не думаешь, что ((я)) – [[Какстон Фрост]], да?##Если это шутка, боюсь, это довольно-таки дурного тона!||||
Horace33|Я не понимаю. Это все ((мои)) сны. Если это шутка, боюсь, это довольно-таки дурного тона!||||
Horace34|Ты, должно быть, ошибаешься. Как мы могли бы встретиться? Если это шутка, боюсь, это довольно-таки дурного тона!||||
Horace35|Послушай – я всего лишь обычный парень с гиперактивным воображением. Я ничего не знаю о наемниках или... или ((авантюристах))! Мои видения могут быть реалистичными, но это чистая фантазия. Это все просто глупое недоразумение.||||
Horace36|Ну, спасибо за комплимент! Но разве ты не видишь, что то, что ты предлагаешь, невозможно? Я не могу плавать, или сражаться на мечах, или что-то в этом роде. Самое близкое к приключению, что у меня было, – это заблудиться в книжном магазине в Бьонне. Воздушные корабли вызывают у меня тошноту. Я ((аллергик)) на ром!||||
Horace37|Но это невозможно. Я не могу плавать, или сражаться на мечах, или что-то в этом роде. Самое близкое к приключению, что у меня было, – это заблудиться в книжном магазине в Бьонне. Воздушные корабли вызывают у меня тошноту. Я ((аллергик)) на ром!||||
Horace38|Кроме того, как я мог бы бродить по старым руинам в моем состоянии здоровья? Я едва могу пройти сто ярдов!||||
Horace39|Я ((клянусь)), своим добрым именем и именем Короля, что эти видения приходят из моей собственной головы! Как бы я ни хотел, чтобы это было иначе, в некоторые ночи...||||
Horace40|Но я бы никогда не совершил такого обмана против своих клиентов. Я ((ненавижу)) эти ужасные фабрики снов!##Останься и посмотри, как я их запечатываю, если хочешь. Ты можешь проверить весь процесс производства.||||
Horace41|Теперь, пожалуйста. Разве ты не видишь, что я говорю правду? Что еще я должен сделать, чтобы убедить тебя? ##<<Слышен слабый звон фарфора от его чашки и блюдца. Его руки дрожат.>>||||
Horace42|Но ((как)), ради всего святого?! Как я могу признать то, что не является правдой? ((Провались)) оно всё в ((тартарары)) – ##<<Он в отчаянии разводит руками.>> – Я ((не)) Какстон Фрост!||||
Horace43|Но ((как)), ради всего святого?! Как я могу признать то, что не является правдой? ((Провались)) оно всё в ((тартарары)) – ##<<Он в отчаянии разводит руками.>> – Я ((не)) Темная Звезда!||||
Horace44|<<Наступает момент тишины, прерываемый только равномерным капанем чая, который он только что разлил по стене.>>||||
Horace45|Да. Да, ((ей-богу)) знаю, потому что это то, кем я ((являюсь)).||||
Horace46|Что? Не говори глупостей. Король не может этого сделать. Я знаю, что есть слухи, но это все просто дезинформация Союза.||||
Horace47|Я рад, что ты хотя бы готов признать возможность. Уверяю тебя, Гораций Меткалф – это именно то, чем он кажется.||||
Horace48|<<Очевидно, этот разговор зашел в тупик. Тебе нужно найти другой способ пробудить память Меткалфа.>> ##<<Тот самый тайник с видениями, о котором он упоминал, должен быть ключом. Но где в доме он его держит?>>||||
Horace49|"О боже, что за ужасный день. Это отравит мои сны ((неделями)). "Новое, мрачное направление для Горация Меткалфа", – вот что они скажут..."||||
Horace50|<<Он глубоко вздыхает.>> Ты действительно очень странный, знаешь ли.||||
Horace51|Провалиться мне! Убирайся отсюда, ты... ты... ((безмозглый)) злодей! Наглец! Мерзавец! Бессовестный беспутный ((болванище))!||||
Horace52|Пожалуйста, хватит! Я уже сказал тебе, я ((не)) наемник Темных Звезд. ##Батюшки, я сталкивался с одержимыми клиентами, но это уже слишком...||||
Horace53|<<Очевидно, этот разговор зашел в тупик. Тебе нужно найти другой способ пробудить память Меткалфа.>> ##<<Тот самый тайник с видениями, о котором он упоминал, должен быть ключом. Но где в доме он его держит?>>||||
Horace54|Пожалуйста, хватит! Я уже сказал тебе, я ((не)) наемник Темных Звезд. ##Батюшки, я сталкивался с одержимыми клиентами, но это уже слишком...||||
Horace55|Почему... да, есть. Это часть той старой [[музыкальной шкатулки]] вон там. Я не силен в устройствах, так что никогда не мог понять, что с ней не так. Но как ты ее нашел? Она не играла ((годами))...||||
Horace56|<<Возможно, тебе стоит вернуться, когда соберешь больше информации...>>||||
Horace57|<<Ты чувствуешь в этом человеке что-то; темное прошлое, которое даже он сам забыл.>>##<<Возможно, тебе стоит вернуться, когда соберешь больше информации...>>||||
HoraceP1|Очень любезно. Я не расслышал ваше имя, мистер...?||||
HoraceP2|Извините, а кто вы, собственно?||||
HoraceP3|Расскажите немного о себе.||||
HoraceP4|Я ищу человека по имени Какстон Фрост.||||
HoraceP5|Я ищу наемника [[Темных Звезд]]. ||||
HoraceP6|Меня прислал Видаль, торговец видениями. Я ((огромный)) поклонник вашего творчества.||||
HoraceP7|Могу ли я спросить, откуда вы черпаете свои идеи?||||
HoraceP8|Правда ли, что все эти приключения основаны на реальных событиях?||||
HoraceP9|Мне лучше отправиться в путь. Прощайте.||||
HoraceP10|Когда мы в последний раз говорили, вы хотели сказать что-то еще?||||
HoraceP11|Откуда вы так много знаете обо всем этом?||||
HoraceP12|Вы необычно хорошо осведомлены о Темных Звездах.||||
HoraceP13|@@ Мистер Меткалф, я клянусь Королем, что никому не расскажу.||||
HoraceP14|Я, собственно, встречал [[Джека Базальта]] лично. Почему бы нам не обменяться информацией?||||
HoraceP15|Но ваши видения ((такие)) реалистичные. Даже [[Видаль]] так говорит. Неужели это все только из книг?||||
HoraceP16|Конечно, конечно. Забудь, что я спросил.||||
HoraceP17|Вела.||||
HoraceP18|Это Вела. Вы описываете Велу Каллос.||||
HoraceP19|Думаю, я понимаю, что здесь происходит.||||
HoraceP20|Думаю, вы знаете, мистер Меткалф. Или, может быть, я должен сказать... ((Какстон Фрост))?||||
HoraceP21|Мистер Меткалф, у вас есть татуировка моли на левой ягодице?||||
HoraceP22|Вы бывший наемник Темных Звезд, не так ли?||||
HoraceP23|Брось, Фрост. Джек Базальт уже рассказал мне о вашей татуировке.||||
HoraceP24|Сначала вы меня обманули, но ваши сны вас выдали.||||
HoraceP25|Только тот, кто встречал Велу, мог описать ее так живо.||||
HoraceP26|Хватит притворяться. Мы оба знаем, что вы не просто какой-то неуклюжий простак.||||
HoraceP27|А что, если это не просто фантазия? Что, если эти видения действительно происходили?||||
HoraceP28|Эти видения должны были прийти от Темной Звезды. Разве они не ваши?||||
HoraceP29|Если вы не заговорите, мир может быть уничтожен.||||
HoraceP30|Если вы не заговорите, меня четвертуют.||||
HoraceP31|Если вы не заговорите, я ((заставлю)) вас заговорить.||||
HoraceP32|Теперь я понимаю. Король Механизмов стер вашу память.||||
HoraceP33|Черт. Может, я действительно ошибаюсь.||||
HoraceP34|Гораций, послушай меня. Вся твоя личность – это вымысел. Ты был Темной Звездой, но кто-то стер твою память. Теперь мне нужна твоя помощь, чтобы спасти мир.||||
HoraceP35|Фрост, если ты меня слышишь, ты ДОЛЖЕН освободиться!||||
HoraceP36|Я просто оставлю тебя в покое. ||||
HoraceP37|Я нашел этот латунный цилиндр в руинах. Ты его узнаешь? ||||
HoraceP38|[Оставь его в покое.]||||
HoraceP39|Некоторые из твоих фактов неверны.||||
HoraceP40|...ты действительно веришь, что ты Гораций Меткалф, да?||||
FrostA1|<<Фрост хмуро смотрит на тебя.>>##Как я уже сказал, ты найдешь меня в [[Ослепляющем Свете]], как только я приведу свои дела в порядок. ##Какая прекрасная неразбериха! Надеюсь, ты доволен собой.||||
FrostA2|<<Меткалф смотрит в никуда, его глаза полузакрыты. Его дыхание медленное и спокойное, как будто он спит.>>||||
FrostA3|<<Он не отвечает.>>||||
FrostA4|<<Мгновенно он просыпается и хватает тебя за запястье с удивительной силой.>> ||||
FrostA5|((Нет!))||||
FrostA6|<<Его глаза мечутся по комнате, прежде чем остановиться на тебе. Его дыхание резкое и поверхностное, как будто он только что выжил в схватке.>> ##Ты... ты... ((моргающий)) идиот! Ты разрушил моё ((прикрытие))!||||
FrostA7|((Я)) сделал это, болван. ((Я)) стер свои воспоминания. Это единственное, что скрывало меня от Короля Механизмов все эти годы. Единственное, что защищало Сэммола.||||
FrostA8|А теперь ты всё испортил, ты... ты... ((моргающий артишок))! ##Хм. Это интересно. Кажется, я всё ещё не могу ругаться.||||
FrostA9|Что, разве это сложно? Возможно, ты знаешь, что Король изменяет людям разум. С помощью старой книги о магии памяти, украденной у Герцогини, воссоздать эту технологию мне не составило труда.||||
FrostA10|Я воспользовался связями в Гильдии Машинистов, чтобы создать поддельные записи, и ((вуаля)): Гораций Меткалф родился. Только теперь ты его убил, ты ((моргающий)) тупица.||||
FrostA11|<<Он прищуривается на тебя.>> Ты действительно не понимаешь, да? Мне ((нравилось)) быть Горацием. Никто никогда не стрелял в Горация. Никто не пытался сбросить его с воздушного корабля. Никто не подкладывал ((моргающий)) тифос под его кровать за то, что он обыграл их в карты!||||
FrostA12|Ты знаешь, как приятно, после многих лет страха, просто быть ((любимым))?||||
FrostA13|В мои дни Темной Звезды я был известен своим грязным языком. Все это, конечно, компенсация. Но сделать Горация более чопорным казалось полезным дополнением к моему облику.||||
FrostA14|Помощь? Ты врываешься сюда, поджигаешь мою жизнь, и теперь хочешь моей ((помощи))? Ты можешь... можешь... ((пойти и повеситься))! У меня и так полно дел, чтобы сбежать из Королевства и, о да, ((никогда больше не видеть тех, кого я люблю)).||||
FrostA15|<<Фрост хмурится, слушая твое объяснение.>> ##...так это началось. Великий труд Велы. Она уже отправилась в Подземелья?||||
FrostA16|<<Его глаза на мгновение расширяются.>> Колыбель? Ты уверен в этом? Я думал, это всего лишь миф...||||
FrostA17|<<Он качает головой.>>##Не моя проблема. Если ты нашел меня, то Король тоже найдет. Мне нужно привести свои дела в порядок и уехать немедленно.||||
FrostA18|<<Он рычит.>>##Потому что я никогда ((не был)) Темной Звездой! ##Я был ((шпионом)).||||
FrostA19|В молодости мне не повезло стать героем Королевства Механизмов.##Мое умение обращаться с древними Эмберианскими машинами ценилось, и я легко поддался на условное признание.||||
FrostA20|Ты должен понять, что будущее здесь когда-то было таким ярким. Люди жили хорошо, и мы действительно казались на пороге лучшего мира. Я хотел верить в это больше, чем кто-либо.##Итак, когда Король дал мне шанс ((по-настоящему)) служить своей стране, я согласился.||||
FrostA21|Я притворился недовольным эмигрантом, предлагая свои услуги Веле Каллос. Вместе мы провели следующие восемь лет, раскрывая секреты Эмберианцев – все это я тайно передавал своему суверену.||||
FrostA22|Будучи в некотором роде актером в школьные годы, я признаю, что находил эту игру увлекательной. Однако, нельзя носить маску так долго, чтобы она не изменила твое лицо.||||
FrostA23|По мере того, как новости из Королевства становились все мрачнее, я начал доверять Веле больше, чем Королю.##Она обещала, что ((мы)) сможем построить [[Элизиум]], используя силы, существовавшие до Мирового Разлома. И до того ((моргающего)) [[мятежа]] я верил ей.||||
FrostA24|Недовольство давно назревало из-за наших натянутых отношений с Союзом. И каждый мог видеть, что Вела становилась все более безрассудной и параноидальной с каждой неделей. Ее план утащить нас всех в [[Подземелья]] стал последней каплей.||||
FrostA25|Мятеж возглавил друг детства Велы. Думаю, она восприняла это как отказ не только от ее планов, но и от нее самой – от ((всего)), что они разделяли. Молись, чтобы в день, когда ты почувствуешь себя так, у тебя не было под командой эсхатонского килокалиберного орудия.||||
FrostA26|Я сражался за Велу в тот день, но моя вера была разрушена. Я пережил достаточно чисток и переворотов в первые годы правления Короля, чтобы распознать тирана, когда вижу его. Тем не менее, моя миссия продолжалась – или так я думал. Как оказалось, мои следующие приказы стали бы последними.||||
FrostA27|Король хотел, чтобы я украл карту сокровищ Велы. Предать единственных людей, с которыми я когда-либо чувствовал себя как дома, и передать невероятную силу все более жестокому деспоту. Но какой у меня был выбор? Предать свою родину и отдать эту силу все более жестокому и нестабильному изгою?||||
FrostA28|Это был невозможный выбор, так что я сделал то, что сделал бы любой трус... ##<<Он пожимает плечами.>> Я сбежал.||||
FrostA29|Моя единственная ошибка заключалась в том, что я спрятал свои старые воспоминания, вместо того чтобы уничтожить их. Сентиментальная слабость, которую я больше не повторю.||||
FrostA30|Потому что они были моим домом. Я вырос в Прогрессе, среди машин, которые должны были освободить нас всех. Что касается того, сколько членов моей семьи сбежали, я могу только гадать. Подходящая могила для неудавшегося патриота, не так ли?||||
FrostA31|Что-то более ценное, чем золото, как она говорила. Древний артефакт, способный перевернуть мир с ног на голову. Я был скептичен, но, судя по всему, Король был готов сжечь всю мою миссию, чтобы заполучить его.||||
FrostA32|Тем не менее, ничего не изменилось. Мне все еще не хватает смелости помочь Веле или остановить ее. ##Ты разрушил мою жизнь без всякой цели, и теперь я прощаюсь с тобой.||||
FrostA33|<<Его глаза сужаются.>>##Что ты можешь сказать, что изменит мое мнение?||||
FrostA34|<<Его глаза сужаются.>>##Я ((умоляю)) тебя? Как ты смеешь –||||
FrostA35|Конечно, знаю! Мои воспоминания о Горации туманны, но он не был ((чертовски)) глупым.||||
FrostA36|Конечно, нет! Мои воспоминания о Горации туманны, но он не был ((чертовски)) глупым.||||
FrostA37|Ну, я... ##<<Он моргает.>> Подожди, что?||||
FrostA38|Я полагаю, это вряд ли –||||
FrostA39|((Провались)) ты, ты думаешь, я ((чертовски)) не знаю? Вот ((почему)) я хотел быть Горацием!||||
FrostA40|Разве это так ((чертовски)) плохо? Что еще они должны делать? Что ((я)) должен был делать?||||
FrostA41|<<Долгая пауза, пока вы смотрите друг на друга.>>||||
FrostA42|...тебе, может быть, нужно время, чтобы перевести дух?||||
FrostA43|<<Фрост глубоко вздыхает.>> ##Ты прав, конечно. Я ((прятался)). Прятался от страха, что мой лучший мир никогда не наступит.||||
FrostA44|Неважно, кто у власти, все всегда идет не так; и все же я не могу заставить себя полностью отказаться от надежды. По крайней мере, для Горация все было просто.||||
FrostA45|Кто может сказать, что я смогу сделать лучше? Я, который посвятил свое тело и душу лидерам, которые не могли любить меня в ответ? Который укрылся в искусственном детстве, вместо того чтобы выполнять свои обязанности как мужчина?||||
FrostA46|И все же... в твоих словах есть правда. Дверь уже открыта, и ее нельзя закрыть. Рано или поздно, ((кто-то)) заявит права на силу, которую ищет Вела. Если не она, то Король – или хуже. Лучше, чтобы я сыграл какую-то роль, чем оставил сцену им.||||
FrostA47|Так куда ((ты)) нас тащишь? За что ((ты)) борешься? За Инквизицию? За статус-кво? Ты оплакиваешь цену чужих целей, но сколько людей ты уже ранил, чтобы добраться сюда? И сколько еще понадобится, чтобы остановить Велу?||||
FrostA48|И все же... в твоих словах есть правда. Годами я притворялся, что не чувствую запаха дыма, и все, чего я добился, – это позволил пожару выйти из-под контроля. Лучше остановить шоу, чем позволить сцене сгореть.||||
FrostA49|Возможно... в твоих словах есть правда. Мне всегда было так легко полагаться на чужие мечты. Доверять режиссеру и играть роль, которую мне дали. Теперь сцена горит, и половина зрителей мертва.||||
FrostA50|Все, чего я хотел, – это тихая жизнь с Сэмом. Ну, мне не нужно знать все ответы, чтобы понять, что за это все еще стоит бороться. Я могу хотя бы убедиться, что сокровище Велы не взорвет мир, а дальше разберусь по ходу дела.||||
FrostA51|Однако этого недостаточно. Я хочу полное помилование от Инквизиции. Я хочу гражданство Союза для меня, Сэммола и его семьи. Я хочу 5000 монет в серебряных слитках и еще 5000 в полностью передаваемых, неотзывных векселях от Гильдии Ростовщиков Риова.||||
FrostA52|Хорошо. Учитывая ставки и мои навыки, я думаю, это довольно выгодная сделка.||||
FrostA53|Значит, ты всего лишь пешка? Тогда передай своим хозяевам, что если ((они)) не пообещают этого, они проснутся утром перед последним штурмом и обнаружат, что я исчез, а все их машины мертвы.||||
FrostA54|Вела всегда планировала укрыться в [[Ослепляющем Свете]], если всё пойдёт прахом. Поскольку она теперь в бегах, я бы предположил, что вы уже захватили крепость. Я направлюсь туда. ||||
FrostA55|Но сначала...##<<Фрост закрывает глаза, глубоко вздыхая.>> ##Сначала я должен попрощаться с Сэмом. Я... всё надеялся, что мы могли бы пожениться. Возможно, даже подать прошение об усыновлении...||||
FrostA56|Ну, думаю, это придется отложить.||||
FrostA57|<<Фрост смотрит на тебя с ненавистью.>>##Ты думаешь, я ((хочу)) помнить что-то из этого кошмара?||||
FrostAP1|Мистер Меткалф? С вами все в порядке?||||
FrostAP2|[Помаши рукой перед его лицом.]||||
FrostAP3|[Ткни его.]||||
FrostAP4|Какстон Фрост, я полагаю.||||
FrostAP5|Что ты имеешь в виду под "твоим прикрытием"?||||
FrostAP6|Ты имеешь в виду, что я спас тебя от промывания мозгов Короля.||||
FrostAP7|Как ты стер свои собственные воспоминания?||||
FrostAP8|Ты рад снова быть собой?||||
FrostAP9|Ты серьезно промыл себе мозги, чтобы не ругаться?||||
FrostAP10|Слушай, забудь обо всем этом. Мне нужна твоя помощь.||||
FrostAP11|Вела Каллос пытается уничтожить мир.||||
FrostAP12|Вела Каллос пытается спасти мир.||||
FrostAP13|Если я не найду Велу Каллос, Инквизиция убьет меня.||||
FrostAP14|Да, но мы не сможем добраться до нее без тебя.||||
FrostAP15|Да, к чему-то под названием Колыбель.||||
FrostAP16|Значит, ты ((заинтересован))?||||
FrostAP17|Ты следовал за Велой годами. Как ты можешь просто уйти?||||
FrostAP18|Ты помог Веле построить ее армию. Как она может быть не твоей проблемой?||||
FrostAP19|Что вызвало мятеж?||||
FrostAP20|Как Вела отреагировала?||||
FrostAP21|Так что ты сделал в итоге?||||
FrostAP22|Почему ты выбрал именно эти руины?||||
FrostAP23|На что указывала карта сокровищ Велы?||||
FrostAP24|У нас нет времени на это. Что сделано, то сделано.||||
FrostAP25|Пожалуйста, подожди секунду. Просто выслушай меня.||||
FrostAP26|Ты заткнешься хоть на секунду?||||
FrostAP27|Ты вообще знаешь, что происходит в твоем любимом Королевстве?||||
FrostAP28|Ты СОВЕРШЕННО невежественен в том, что происходит за пределами твоей уютной жизни?||||
FrostAP29|Так ты знаешь, что Король исчезает людей и стирает все воспоминания о них?||||
FrostAP30|Так ты знаешь, что воспоминания людей продолжают исчезать, и никто не знает почему?||||
FrostAP31|Так ты знаешь, что Король совершенно, абсолютно и бесповоротно сошел с ума?||||
FrostAP32|Так ты знаешь, что лето отменено, и никто не может ничего достать?||||
FrostAP33|Нет, конечно нет! Потому что ты сидел здесь, сосал палец и придумывал фантазии, чтобы отвлечь всех от смертельной спирали их королевства!||||
FrostAP34|Я еще не закончил! Что, если я разрушил твою игру в притворство? Мы не можем все просто отрицать реальность! Ты один из немногих людей в мире, кто может противостоять Веле, и прятаться от этого не заставит это исчезнуть!||||
FrostAP35|Ты жил в мечте, Фрост. Реальный мир ((в жопе)).||||
FrostAP36|Мир нуждается в том, чтобы ты был Фростом сейчас. Пожалуйста.||||
FrostAP37|Я вижу. Ты закопался в мелких удобствах, пока мир разрывается на части.||||
FrostAP38|Ты плел сказки, чтобы отвлечь людей, пока их соседи умирают.||||
FrostAP39|Ага, на самом деле я бы так и сделал.||||
FrostAP40|Заткнись.||||
FrostAP41|Забудь о Веле и забудь о Короле. С тем, что там внизу, ты мог бы построить этот мир сам.||||
FrostAP42|Ты видел, чем всегда заканчиваются эти грандиозные идеи. Давай остановим Велу, чтобы она не утащила всех за собой.||||
FrostAP43|Ты не можешь построить этот мир с помощью магии или силы. Ты делаешь это, помогая тем, кого любишь.||||
FrostAP44|Сделано.||||
FrostAP45|Эм, я сделаю, что смогу.||||
FrostAP46|Прятаться от своего прошлого не заставит его исчезнуть!||||
FrostB1|Чёрт. Блин. Сахар. Моргающий, цветущий, переворачивающий, ф-ф-ф-((фиг)).||||
FrostB2|Увы, боюсь, муза сквернословия покинула меня навсегда...||||
FrostB3|Кхм.... кхм... ((кушак)). Уф, это просто недостойно. ||||
FrostB4|О, иди и полощи горло своей мочой.||||
FrostB5|У тебя есть какая-то цель беспокоить меня? Как я уже сказал, восстановление этой горы ржавчины до ее былой славы держит меня довольно занятым.||||
FrostB6|Но хватит об этом. Ты беспокоишь меня с какой-то целью? Или ты действительно так дешево ценишь свое время, чтобы тратить его на ((моргающую)) болтовню?||||
FrostB7|<<Фрост хмурится.>> Я бы не стал так далеко заходить. Это все?||||
FrostB8|Хорошо. Это все?||||
FrostB9|Это все?||||
FrostB10|О, как вошь к подмышке. Кто, ((черт возьми)), по-твоему, восстановил эту крепость в первую очередь?||||
FrostB11|Учитывая мой внезапный уход из Темных Звезд, я полагаю, приятно закончить работу. Если бы только эти ((дурацкие)) кретины из Союза перестали пытаться «помогать» мне.||||
FrostB12|Как оказалось, мой отец помогал строить этих монстров во время Войны Богов. Деревянные части были сделаны в Лунделе, но пушки, сантехника и почти все металлическое было сделано в Кардове. Он укладывал меня спать, читая названия компонентов и процедуры сборки.||||
FrostB13|Туш. ||||
FrostB14|"Верно, хотя тогда это называлось Кардованская Республика. Где-то в недрах этой штуки будет табличка: "Заложен в таком-то году, Прогресс, Кардова. Ни богов, ни хозяев.""||||
FrostB15|Забавно, как это обернулось.||||
FrostB16|Мой, как ты наблюдателен. На самом деле, амбулаторная поддержка – лишь одна из его функций. Первая версия была гораздо менее мощной; но, если быть честным, я был гораздо меньше.||||
FrostB17|Я ожидаю, что ты хочешь услышать всю историю? В конце концов, она такая ((вдохновляющая)).||||
FrostB18|Я избавлю тебя от исчерпывающей истории моих разнообразных недугов. Достаточно сказать, что я был болезненным ребенком.##Единственное, в чем сходились мои врачи, – это то, что я должен полностью подчиняться их унизительным "лечениям", какими бы болезненными или неэффективными они ни были.||||
FrostB19|Я не соглашался, и в конечном итоге оказалось, что с небольшим технологическим умением я могу лечить себя лучше, чем они. Машины, видишь ли, действительно слушают то, что им говорят. ||||
FrostB20|Как люди ((любили)) слушать эту историю, когда я вырос. Особенно Машинисты. Приезжай в Королевство Механизмов, где даже низкорожденный инвалид может путешествовать по небесам и быть увенчан как чемпион королевства!||||
FrostB21|Правда, я был упорным и изобретательным. Но ради чего?##Да, я улучшил свои способности; но ради чьей выгоды?||||
FrostB22|Я совершил великие дела. Но для кого? Для себя? <<Он усмехается.>> Какая уютная мысль.||||
FrostB23|Иногда я почти жалею, что не стал этого делать. По крайней мере, тогда я не был бы таким ((полезным)).||||
FrostB24|Удача – для любителей, дорогой мой.||||
FrostB25|<<Как только ты собираешься уйти, раздаётся неловкий кашель.>> Вообще-то, одну минуту, пожалуйста? ##Я хочу... то есть, мне следует... ((Блин)) с ним, давай не будем ходить вокруг да около.||||
FrostB26|Ты был совершенно прав, ругая меня в Королевстве. Слово для того, что я делал, – ((увязание)). Конкретно, в детской ярости и жалости к себе.##<<Он делает паузу, видимо, не зная, что сказать дальше.>>||||
FrostB27|((Провались)) оно всё, что ещё я мог бы пытаться сказать? ((Проваливай)), пока я не пожалел о такой расточительной сентиментальности!||||
FrostB28|Хм. Да, конечно. Очень хорошо. ##Ну, чего ты ждешь? Медали? ((Проваливай)), пока не сломал что-нибудь дорогое.||||
FrostB29|Давай посмотрим, сможешь ли ты задать вопрос, который я еще не слышал.||||
FrostB30|Ну, это действительно твоя лучшая попытка задать оригинальный вопрос? Думаю, ты можешь лучше.||||
FrostB31|Ах да, поиски моих бывших товарищей. Или, может быть, моих бывших целей? В любом случае, эта встреча будет ((интересной))...||||
FrostB32|[[Джек Базальт]] уже подсчитал, что его лучший шанс остановить Велу – это сотрудничать с Союзом. Он разыскивается в Королевстве, и у него фобия Вечных, что означает, что он в Хэллоушире – и, скорее всего, в [[Шаткой Башке]].||||
FrostB33|Я вижу, ты снова призвал старого [[Джека Базальта]] на службу. Бедняга сейчас избегает меня, что мило. Правда, мы расстались не на лучшей ноте, но в какой-то момент нам нужно будет поговорить.||||
FrostB34|[[Герцогиня]] – преданная семьянинка, и уже была скучающей до смерти Небесными Землями, когда я ее знал. Поэтому я бы предположил, что она вернулась в свое поместье в [[Землях Вечных]], ничего особенного не делая.||||
FrostB35|Увы, я забыл, как сильно [[Герцогиня]] меня раздражает. То, что она называет "магией", – это просто жаргон более примитивной эпохи. Чтение шифрованных заклинаний по памяти, ради всего святого! Это как таскать телегу на плечах после изобретения колеса.||||
