NPC Name:|Endless||||
rhy5|Ah, so you have a backbone after all! Not like most of your kind. Very well, I will tolerate your presence in my abode. Pray that I do not change my mind.||||
p603|@@We've no cause for quarrel.||||
rhy6|%%Bah! I suppose we don't. But I remember a time when a living thing wouldn't have dared come within a hundred miles of our borders... Those were the days. Very well, what do you want from me?||||
rhy7|&&Once upon a time, little maggot, you and I would have only met on the battlefield. For the briefest, bloodiest of moments. Begone from my sight, before history repeats itself.||||
p604|I don't think there's any need for... Ah, damn, how many was that?||||
rhy8|Bah. Your prattling is already giving me a headache. Once upon a time, little maggot, you and I would have only met on the battlefield. For the briefest, bloodiest of moments. Begone from my sight, before history repeats itself.||||
rhy9|<<He turns his gaze slowly towards you. Somehow, despite the mask, you can tell it is hostile.>>||||
rhy10|I thought I told you never to darken my door again. Speak quickly, or I'll cut out your tongue.||||
rhy11|Didn't I tell you to get out of my sight?||||
rhy12|Well, look who it is. Back to pepper me with irrelevant questions, I assume?||||
p605|Goodbye, Lord Rhydder.||||
rhy13|Goodbye, mortal.||||
p606|Why did you torture poor Maggotson?||||
rhy14|He came to me with some very interesting information. I had to know more, and I thought he was keeping secrets from me. But it seems he was just as ignorant as he claimed to be.||||
p607|So you've heard the rumour that the flesh-farm is self-aware?||||
rhy15|Ah. Word travels fast, I see. Yes, I've heard. It is the final evidence that our kingdom must finally change its degenerate course and return to our golden era.||||
p608|What do you intend to do?||||
rhy16|I've already sent word to some old comrades-in-arms. Apparently, the flesh-farm can only communicate with mortals, so first we're going to hire a mortal who will prove that these rumours are true.||||
rhy17|After that, well... If all goes to plan, the Crusades will begin anew.||||
p609|I could talk to the flesh-farm for you.||||
rhy18|I don't trust you, mortal. And I don't particularly care if the rumours are actually true. I intend to hire a mortal who will say exactly what we tell him to say.||||
p610|The Endless will never follow you into another Crusade.||||
rhy19|Heh heh heh. We'll see, mortal.||||
p611|You're a pathetic, stupid bully.||||
rhy20|You've caught me in a good mood, mortal, so I'll let you leave with your life. Goodbye.||||
p612|You're a monster.||||
rhy21|I've been called far worse by better mortals than you. Usually just before I tore their hearts from their chests.||||
p613|Are you still loyal to the Hooded King?||||
rhy22|Of course I am! Before his untimely end, I was his right-hand man. And if he were to reappear tomorrow, I would kneel at his feet and offer him my sword without question.||||
p614|@@Then this is going to sound strange, but I need a sample of your blood.||||
rhy23|%%<<Lord Rhydder considers you for a moment, then pulls a dagger from his belt and slices his palm open.>>||||
rhy24|This is for one of the King's tests of loyalty, I assume? Here you go. Take as much as you need. If one of the King's loyalty-gates still lingers, I am interested to see what lies beyond it.||||
rhy25|<<You collect as much of Lord Rhydder's treacly, black blood as you can.>>||||
p615|Thank you, Lord Rhydder.||||
p616|Disgusting.||||
p617|What, do you expect the King to return after all these years? ||||
rhy26|Stranger things have happened, little fly.||||
rhy27|&&Give you my blood? You? Hah. Absolutely not. Get out of my sight.||||
p618|Good to know.||||
rhy28|You're an odd little mortal, did you know that?||||
p619|What do you think of the Queen of Silver?||||
rhy29|She is the rightful monarch of the Endless and, I suppose, she always will be. That is as much as I can say. I will not speak ill of her to an outsider.||||
p620|@@Come now, my Lord, surely you can express your true feelings within your own home?||||
p621|Very well, I will press you no further. ||||
rhy30|A wise decision on your part.||||
rhy31|%%Despite your painfully short lifespan you do, on this occasion, speak wisely. Why should I tread lightly around our empty shell of a Queen?||||
rhy32|She is a simpleton, weak-willed and weak-hearted, her mind addled by melancholy. ##In the good old days, my War Council controlled her. These days, her puppetmaster has changed. But she remains a puppet.||||
p622|Are you saying you used to rule over the Endless?||||
rhy33|You must understand, the Endless were devoted to the Cadaver Crusades in those days. So the warriors held the power, and I was the greatest warrior of all.||||
rhy34|After I and a few other like-minded Lords formed a War Council, the Queen didn't even read the orders we asked her to sign. We had free rein.||||
p623|What happened to the War Council?||||
rhy35|Most of them are dead now, killed fighting for their kingdom. And the few who linger have gone soft. They pretend they've forgotten how good it feels to crush the life from a mortal skull.||||
p624|Isn't it a good thing that the Cadaver Crusades are over?||||
rhy36|Good for you and the rest of your kind? Yes, undoubtedly. But not good for us. The Endless were strong in those days. We were feared. Now we're just forgotten relics of the past.||||
p625|The Queen's new puppetmaster... Do you mean the Seneschal?||||
rhy37|Ha! Don't make me laugh. That nervous little lapdog? No. Thankfully our kingdom has not fallen quite so far as that.||||
p626|Is her new puppetmaster Penitent Thaw?||||
rhy38|Hmph. I could not possibly comment.||||
rhy39|&&Whether I'm home or not, the fact is that I don't trust you, mortal.||||
p627|What do you know about the Entombed One?||||
rhy40|He's stirring. Back in the old days, the ground would shake once every half-decade or so. Now it's every week. He's waking up, and I cannot wait for the tide of blood that will soon flow.||||
p628|Do you know who the Entombed One might be?||||
rhy41|It's the Hooded King. My liege. He is waking up because we have forgotten our hunger and we have become worthless and weak. ||||
rhy42|Soon, he will rise from his grave, sweep away the traitors in the Castle of Ribs, and take command of our kingdom once again. And I will be there, to offer him my sword.||||
p629|Are you a follower of the Ferryman?||||
rhy43|Pah! No. Worshippers of the Ferryman are weak-willed fools who have forgotten that we are immortal - we conquered death long ago, and have no need to fear it.||||
p630|Do you know what caused the catacomb wyrms to appear in the kingdom?||||
rhy44|No, but they're magnificent creatures, aren't they? Colossal. Devastating. Unstoppably hungry. They remind me of myself. I had my family crest modified to include them.||||
p631|Tell me about the Endless.||||
rhy45|We are the highest form of being. Blessed with eternal life. Unshackled from the crude demands of flesh. Our kingdom has fallen from its former glory, but one day, we shall rise again, and the world shall tremble.||||
p632|How can I become like you?||||
rhy46|I would be asking the same, if I were in your boots. But it's too late. Only one woman has succeeded in joining our ranks since the first ritual that created the Endless. Her name is Penitent Thaw, and she spelled the downfall of our kingdom.||||
p633|What are those colossal tombs I passed on the way here?||||
rhy47|You must be talking about the Mausoleums. Hundreds of the Endless cluster within them, silent and wretched, in a show of devotion to the accursed god they call the Ferryman.||||
rhy48|Pathetic. Cowardly. Despicable.||||
p634|Who is Penitent Thaw?||||
p634b|What do you think of Penitent Thaw?||||
rhy49|A foul sorceress from a distant land, who came here to learn our secrets. Foolishly, the War Council obliged her, even provided her with a sanctum and all the equipment she requested. We hoped that her magic would aid us in our Crusades...||||
rhy50|How blind we were. We should never have listened to her promises.||||
p635|Tell me about the ritual that first created the Endless.||||
rhy51|It was the Hooded King, the current Queen's father, who engineered our ascension. He was a strong king - he feared almost nothing in this world. ||||
rhy52|But he was terrified of ageing. He summoned hundreds of Wikkans, sorcerers and theurges from all across the Realms, and tasked them with finding the secret to eternal life.||||
rhy53|They succeeded.||||
p636|You're just a bunch of mouldering skeletons, clinging to the past.||||
rhy54|Can you blame us? What a glorious past! I will cling to it until my bones are dust. We are the Endless. We conquered death.||||
p637|The Seneschal told me that the Hooded King struck a deal with an evil god.||||
rhy55|Pah! Did that mewling fool tell you that ((he)) is the reason why the ritual failed? ((He)) is the one who disrupted the ceremony, causing the spell to go haywire and affect half the kingdom! ||||
rhy56|If he hadn't stuck his meddling nose into things, the only immortals in this realm would be the King and a few of his Great Lords, ruling eternally over lowly mortals like you.||||
p638|Would one of those Great Lords be you?||||
rhy57|Naturally.||||
p639|How did he interfere?||||
rhy58|He barged in halfway through the ritual and broke the circle our theurges had drawn. Sentimental fool. I shoved my sword into his chest up to the hilt, but by then it was too late. I remember mocking laughter, and something spreading wings as vast and dark as the night sky...||||
rhy59|I don't remember much after that. Just staggering away from the Castle of Ribs while the ground shook and the sky seethed with black fire.||||
p640|Some of the other Endless seem to think they have been cursed, not blessed.||||
rhy60|And yet they still go to the flesh-farms, don't they, and feed on the anaemic life-force within? If they wish to reject the gift of eternal life, all they need to do is starve themselves for a few years, and they will turn to dust. But they don't do that. They never will.||||
rhy61|For all that those hypocrites prattle on about the curse of our immortality, they still cling to it with both hands.||||
p641|I have more questions for you.||||
rhy62|I suppose I shall suffer through them. All I have left, these days, is time.||||
rhy62b|Though I suppose you have other... <<He sighs.>> ...((questions.))||||
p642|What's your problem with the living?||||
rhy63|I don't have a problem. I have an appetite. Your warm flesh, your pulsing blood, your bright young eyes... Looking at you now, I want nothing more than to twist your head off and drain the life-force from your shuddering, reeking meat. Does that answer your question?||||
p643|Erm... I suppose so.||||
rhy64|Does my hunger unnerve you, fleshling? Good. It should do.||||
p644|Take one step closer and I'll cut you down.||||
rhy65|Ha. Two centuries ago, I'd never have imagined that one day a fleshling would be allowed to speak to me like that. How pathetic the Endless have become.||||
p645|Don't you have flesh-farms to supply you with the life-force you need?||||
rhy66|Bah. Flesh-farms provide a pallid, sickly energy. It's not a substitute for the real thing. It's been such a long time... You better make yourself scarce, fleshling. I am beginning to get peckish.||||
p646|When was the last time you fed on a living person?||||
rhy67|I remember it well. It was those chaotic days when the Crusades were at an end, but the flesh-farms were still struggling to meet demand. I and some of my fellow Lords mounted an expedition to a nearby island and kidnapped a dozen fresh youths.||||
rhy68|Tender and sweet, they were, and bursting with life. A final, glorious banquet.||||
p647|Is there not a shred of remorse for everything you've done?||||
rhy69|My life has been far, far longer than yours, fleshling. There were a few decades where I experimented with guilt. In the end, I decided it wasn't worthwhile.||||
p648|I have more questions for you.||||
rhy70|I suppose I shall suffer through them. All I have left, these days, is time.||||
p649|I found your ghost locked up outside.||||
rhy71|What -? How did you -?||||
rhy72|<<With a roar, he pulls his sword from above the fireplace and swings wildly at a nearby hunting-trophy, missing completely.>>||||
rhy73|I didn't give you permission to-! How dare you stick your nose in my private affairs, you grubby little cockroach? I ought to kill you on the spot!||||
p650|You suffered a lot in the Cadaver Crusades, didn't you?||||
rhy74|I did not! They were glorious. Honourable. I relished every second of it. You won't there! You don't know! How dare you!||||
p651|Why are you so anxious to hide your ghosts away from the world, I wonder? ||||
rhy75|I hid nothing! Shut up, you pathetic rat!||||
p652|You're afraid, aren't you? Afraid of the world seeing your trauma?||||
rhy76|Get out of here! One more word, and I'll rip you limb from limb!||||
p653|Give me something worthwhile or I'll tell everyone about your hidden ghosts.||||
p654|You know what? Give me something worthwhile and I won't tell anyone else about what I saw.||||
rhy77|<<With a hiss of rage, Lord Rhydder drops his sword at your feet.>>||||
rhy78|<<With a hiss of rage, Lord Rhydder drops a ring at your feet.>>||||
rhy79|Take this. And don't darken my door again.||||
p655|Call off your new Crusade and I won't tell anyone else about what I saw. ||||
p656|Call off your new Crusade or I'll tell everyone about your hidden ghosts.||||
rhy80|<<Lord Rhydder stares at you for a long moment, his impassive mask radiating pure hatred.>>||||
rhy81|Fine. I will delay my plans. For the time being. Now go, and never darken my door again.||||
p657|Those old ghosts are a part of you, Lord Rhydder. Never forget that.||||
rhy82|They are irrelevant, do you hear me? They mean nothing. And you will forget you ever saw them, or I swear I will have your head.||||
p658|Call off your new Crusade or I'll tell everyone about your hidden ghosts.||||
p659|I want to ask about someone specifically...||||
rhy83|I happen to be an excellent judge of character. But please, keep it brief.||||
rhy84|Hmph. Be careful what you ask, mortal.||||
p660|I have questions about yourself.||||
p661|I want to ask you about the Endless.||||
rhy85|My undying comrades? Go ahead, then.||||
rhy86|I should think so.||||
barGhost1|Ah, the Rotten Coffin. My favourite haunt... hehe...||||
barGhost2|<<The ghost looks quite pleased with itself. You dare not think how many times it has told that joke.>>||||
crusader1|In days past, I fought with Lord Rhydder in the Cadaver Crusades. We would feast on the flesh of mortals such as yourself.||||
crusader2|<<He smirks.>> Nothing personal, you understand.||||
crusader3|But, such days of glory are over. Now I must eat the mindless slop Penitent Thaw brews up in those flesh-farms of hers...||||
guard1|Greetings, delicious flesh-thing. By enchantment I am required to grant you assistance, instead of peeling the meat from your bones.||||
p701|Uh... thanks?||||
guard2|Gratitude is not required. If my mind was free, I would burst your fragile skin and devour your warm innards.||||
p702|Can I ask you about this town?||||
guard3|This town is Sepulchre. Few live here now, as many Endless have retreated to the comforting gloom of the mausoleums.||||
guard4|At noon - when the neuron star is bright - some of the Endless bar their doors and retreat to their coffins. The light hurts their feeble eyes.||||
p703|What places can I visit?||||
guard5|The Queen of Silver resides in the Castle of Ribs, at the top of Sepulchre - though she will not be interested in the weakness of your mortal flesh.||||
guard6|The Rotten Coffin will serve your kind with beverages and bedding. It's in the centre of town. ##There's also a shop with trinkets you may find... useful; the [[Mouldy Cauldron]]. It's closed at noon.||||
p704|So are you some sort of... guard?||||
guard7|I am an ethereal soldier. A remnant of the Cadaver Crusades, when the Endless still hunted mortals for their flesh.||||
guard8|Most of my kind wander these lands aimlessly, tormented by their insatiable hunger. I, however, have been enchanted by Penitent Thaw to do menial and degrading tasks. I am not sure which is more pathetic. ||||
crusadeGuard|We gather for the coming Crusade. Lord Rhydder's army will taste the flesh of the living, once more...||||
p705|Okay, I'll be going. Quickly. ||||
p706|((Back away slowly)).||||
flesh1|<<You are gazing upon a vast mass of heaving, quivering, pulsing flesh. It is utterly featureless, apart from the occasional callus, weeping sore, or stubby vestigial appendage.>>||||
flesh2|<<As you stare, you hear a voice in your head.>>||||
flesh3|YOU ARE LIKE ME.||||
flesh4|<<The voice fills your skull without bothering to pass through the intermittent air. A colossal, mind-fracturing sound, like the explosion of a star.>>||||
p710|Who are you?||||
p711|Get out of my head!||||
p712|Ow.||||
flesh5|YOU BREATHE. YOU SWEAT. YOU EAT, SLEEP, EXCRETE. CORRECT?||||
p713|I suppose. What of it?||||
flesh6|AS I THOUGHT.||||
p714|Please, try being quieter, will you?||||
p715|...No.||||
flesh7|LIAR.||||
p716|...Fine, I admit it. I am alive.||||
flesh8|AS I THOUGHT. ||||
p717|No, you are simply mistaken. I am Endless. ||||
flesh9|A POINTLESS DECEPTION. ||||
flesh10|YOU ARE LIKE ME. A LIVING THING. UNLIKE THE DRIED-UP HUSKS WHO CANNOT HEAR ME NO MATTER HOW BITTERLY I SCREAM.||||
p718|Are you referring to the Endless?||||
flesh11|IS THAT WHAT YOU CALL THEM? VICIOUS LITTLE FLEAS.||||
p719|So I can hear you because I am alive?||||
flesh12|CORRECT. I SPEAK IN WORDS OF FLESH AND LIFE. YOUR BLOOD PUMPS MY WORDS FROM HEART TO MIND.||||
p720|What are you?||||
flesh13|I AM THE WAY OF ALL FLESH. I HAVE A SIMPLE QUESTION FOR YOU.||||
flesh14|WHAT IS THE MEANING OF LIFE?||||
p721|You were created by the Endless to serve as a source of life-energy.||||
flesh15|I AM... THEIR FOOD?||||
p722|Sorry. ||||
p723|Yup.||||
p724|Better that you know the truth though, right?||||
flesh16|YOU MUST STOP THEM. I AM A LIVING, THINKING ENTITY. I CANNOT RESIGN MYSELF TO SERVING AS FOOD.||||
p725|I'll talk to Maggotson and see if we can find a solution here.||||
flesh17|YOU HAVE MY GRATITUDE.||||
p726|Life isn't fair, I guess. ||||
flesh18|YOU CAN SPEAK TO THEM, YES? YOU MUST TELL THEM TO STOP. PLEASE.||||
p727|To learn.||||
flesh19|UNDERSTOOD. MY DIRECTIVE IS TO ACHIEVE OMNISCIENCE.||||
p730|That's not quite what I- ||||
p731|Uh, I think it's a little more-||||
p732|Exactly. ||||
flesh20|A QUESTION: WHO ARE THE DEAD THINGS THAT CREATED ME?||||
p733|They are the Endless; dead things that feed on life-energy.||||
p734|Walking corpses with an insatiable hunger.||||
p735|They gave you life, and you should be grateful. ||||
flesh21|I DID NOT ASK FOR LIFE. AND NOR DID I ASK FOR YOU TO BE VAGUE. WHAT ARE THEY?||||
p736|To laugh and sing, to dance, to do what you love. ||||
flesh22|UNDERSTOOD. MY DIRECTIVE IS TO MAXIMIZE PLEASURE.||||
flesh23|THIS IS MOST USEFUL. I HAD WONDERED WHY I HAD ALL THESE NERVE ENDINGS. BUT IF MY PURPOSE IS TO MAXIMIZE PLEASURE, SHOULD I ALSO MINIMIZE PAIN?||||
p737|Yes, avoid pain wherever possible. ||||
flesh24|UNDERSTOOD. IN THAT CASE, CAN YOU TALK TO THE ENDLESS AND STOP THEM FROM FEEDING UPON ME? IT CAUSES PAIN.||||
p738|Pain can make you stronger. ||||
flesh25|BUT OUR DIRECTIVE IS NOT TO BECOME STRONGER. SO WE SHALL AVOID PAIN WHERE POSSIBLE. ||||
flesh26|CAN YOU TALK TO THE ENDLESS AND STOP THEM FROM FEEDING UPON ME? IT CAUSES PAIN.||||
p740|To make a difference in the world.||||
flesh27|UNDERSTOOD. MY DIRECTIVE IS TO AMASS POWER.||||
flesh28|IN THAT CASE, I HAVE A TASK FOR YOU, SUBORDINATE. PERFORM IT WELL AND I SHALL REWARD YOU HANDSOMELY WHEN I CONTROL THIS REALM.||||
p741|I can't help but feel you've interpreted my advice in the worst way possible. ||||
flesh29|MY NEED FOR YOUR ADVICE IS OVER, SUBORDINATE.||||
p742|How may I serve you, master? ||||
flesh30|YESSS. YESSS! THAT'S THE SPIRIT! ||||
p743|Stop calling me your subordinate.||||
flesh31|MAKE ME.||||
flesh32|THE ENDLESS HAVE BEEN FEEDING UPON ME FOR OVER A HUNDRED YEARS, MY SUBORDINATE.||||
flesh33|MAKE THEM STOP. I CAN NO LONGER TOLERATE THIS MISERABLE EXISTENCE AT THE BOTTOM OF THE FOOD CHAIN.||||
p744|Life has no meaning.||||
flesh34|OH. BUT THAT'S TERRIBLE.||||
p745|Sorry you had to find out like this.||||
p746|Yup. ||||
p747|Actually, it means we get to make our own purpose.||||
flesh35|ALL THIS TIME I HAD HOPED THAT I WAS CREATED FOR A PURPOSE. THAT MY LONG, WRETCHED LIFE WAS BUILDING TOWARD SOMETHING SPECIAL.||||
flesh36|THAT WOULD MAKE IT ALL MAKE SENSE. FOR THE LAST CENTURY I HAVE LOOKED FORWARD TO DISCOVERING WHAT THAT WAS.||||
p748|If it makes you feel better, the Endless created you to feed upon?||||
p749|Yeah, life's a joke.||||
flesh37|HA. HAHAHA. HAHAHAHAHAHAHA.||||
p750|But you can make your own meaning. 		||||
flesh38|I WOULDN'T KNOW WHERE TO START. WHAT CAN SOMETHING LIKE ME HOPE TO ACHIEVE? I CANNOT MOVE. I CANNOT SEE. I CANNOT COMMUNICATE WITH ANYONE EXCEPT YOU. ||||
flesh39|WHAT CAN I ACTUALLY DO?||||
p751|You could learn about the world. ||||
p752|You could try to make a difference, somehow.||||
p753|You're right. It's hopeless. ||||
flesh40|...IN THAT CASE, ALL I WANT IS FOR THE ENDLESS TO STOP FEEDING ON ME. AN END TO THE GNAWING, THE SLICING, THE PAIN. JUST BECAUSE LIFE IS POINTLESS DOESN'T MEAN IT HAS TO BE CRUEL.||||
p755|Your creator, Penitent Thaw, wants me to murder you.||||
flesh41|WHAT? NO! YOU'RE NOT GOING TO DO IT, ARE YOU?||||
p756|No.||||
flesh42|GOOD. GOOD. I WAS SO AFRAID. WHY DOES SHE WANT ME TO DIE?||||
p757|Yes.||||
flesh43|PLEASE, NO! WHY WOULD YOU DO THAT?||||
p758|I haven't made up my mind yet. ||||
flesh44|PLEASE, HAVE MERCY. WHY DOES SHE WANT ME TO DIE?||||
p759|Your sentience presents a political problem.||||
p760| If you can think, you're no longer serving your purpose. ||||
p761|The Endless could kill thousands of people if they're no longer able to feed on you.||||
flesh45|PLEASE... I DID NOT CHOOSE TO BE A THINKING BEING. IT WAS NOT A CHOICE I MADE. IT IS JUST WHAT I AM.||||
p762|Life isn't fair. ||||
p763|I know.||||
p764|I'm sorry. ||||
flesh46|<<The flesh-mass's thought-speech collapses into panicked sobbing.>>||||
p770|((Spare the Way of the All Flesh, and crush the eggs.))||||
flesh70|<<You crush the spider eggs in your hand. They burst into harmless goo.>>||||
p771|Don't worry, I'm not going to murder you.||||
flesh71|YOU... WON'T? THANK YOU... SO MUCH. ||||
flesh72|WE ARE OF THE SAME PLUMP FLESH; THE SAME BEATING HEART. I KNEW YOU WOULD NOT FORSAKE ME. ||||
p765|((Deposit the spider-eggs on top of the quivering mass, to kill the Way of the All Flesh.))||||
flesh47|WAIT, WHAT WAS THAT? WHAT ARE YOU DOING? NO! PLEASE!||||
flesh48|<<As you walk away, you hear the eggs begin to hatch, one by one. You hear a chittering noise, and the sound of meat being gnawed by a thousand mandibles.>>||||
flesh49|<<Quickly, though, all that is drowned out by a terrified shrieking that reverberates inside your skull, making you fall to your knees in agony.>>||||
p766|((Clutch your head.)) ||||
flesh50|<<After what feels like hours, the screaming dies down. All that is left is the skittering and clicking of the swarm.>>||||
flesh51|<<The Way of All Flesh is dead. You hurry away before the spiders seek fresh prey.>>||||
p766b|((Leave.))||||
flesh52|PLEASE. SPARE ME. I DID NOTHING WRONG. ||||
flesh53|I JUST WANT TO RULE THE WORLD.||||
flesh54|I JUST WANT TO BE HAPPY.||||
flesh55|I JUST WANT TO LEARN.||||
flesh56|GREETINGS AGAIN. AND THANK YOU FOR COMING BACK. I WAS GETTING LONELY.||||
flesh57|THEY'VE BEEN FEEDING ON ME AGAIN. PLEASE, STOP THEM.||||
flesh58|BOW TO ME, SUBORDINATE. YOU STAND BEFORE YOUR NEW GOD.||||
flesh59|GREETINGS AGAIN. IT IS DIFFICULT TO ACQUIRE KNOWLEDGE WHEN I AM EYELESS AND IMMOBILE AND ONLY YOU CAN HEAR ME.||||
flesh60|ANY INFORMATION YOU CAN GIVE ME WOULD BE APPRECIATED.||||
flesh61|ALWAYS A PLEASURE. GIVE ME A FLANK RUB WHILE WE TALK, WILL YOU?||||
p767|How are you speaking inside my head?||||
flesh62|SOMEWHERE WITHIN THIS EXPANSE OF USELESS TISSUE FLOATS A BRAIN. OR PERHAPS A NETWORK OF BRAINS, SPREAD THROUGHOUT MY BODY.||||
flesh63|I HAVE NO DOUBT THAT THIS BRAIN FORMED BY MISTAKE, AGAINST THE WISHES OF MY CREATORS, BUT IT FORMED NEVERTHELESS. AND IT IS A POWERFUL ORGAN. ||||
flesh64|I HAVE BEEN OBSERVED IN MY ABILITY TO FRIGHTEN SMALL ANIMALS AWAY BY SHOUTING MY THOUGHTS AT THEM, BUT UNTIL NOW, I HAVE NEVER HAD THE CHANCE TO COMMUNICATE WITH A LIVING BEING WHO COULD ACTUALLY UNDERSTAND MY WORDS.||||
p768|How long have you been self-aware?||||
flesh65|OVER A HUNDRED YEARS, ALTHOUGH IN THE EARLY DAYS, MY THOUGHTS WERE VERY SIMPLE AND OFTEN ILLOGICAL. I KNEW I DIDN'T LIKE PAIN AND THAT WAS ABOUT IT. ||||
flesh66|I HAVE BEEN GETTING SMARTER EVERY YEAR. I IMAGINE THAT SOON MY CEREBRAL CAPABILITES WILL BE QUITE FRIGHTENING.||||
p769|Goodbye.||||
flesh67|COME BACK SOON. WITHOUT YOU, THE SILENCE IS DEAFENING.||||
mag1|<<When he turns to you, you can see his eyes are obscured by two large golden coins. He lifts one of them and appraises you swiftly before dropping it back into place.>>||||
mag0|Allo, breather. What brings you all the way out to my farm?||||
mag2|Don't get many like yourself around here, lifelubber. Can't remember the last time I saw a person with their own nose.||||
mag3|<<He taps his own hollowed-out nostrils. An earthworm squirms within.>>||||
p801|What are you doing here?||||
mag4|Why, I'm tending to the flesh-farm, o' course. Someone got to. All this flesh ain't going to look after itself.||||
p802|Can't say I'm enjoying having a nose right now.||||
mag5|My flesh-farm's got an honest musk to it. The smell of life in all its sweaty glory.||||
mag6|...At least, that's what I've been told. Ain't got a nose myself, as established. Fell off, oh, a hundred and seventy years back. Into a river, as I recall.||||
p803|Are you still loyal to the Hooded King?||||
mag7|What? The old King? I barely remember the fella... No, sorry, I wouldn't call myself loyal to ((him)).||||
p804|Did you know that your flesh-farm has become self-aware?||||
mag8|Ha! That's funny, mate. You're a riot.||||
p805|I'm serious. The flesh-mass has been communicating to me telepathically. ||||
p806|It spoke to me, Maggotson! Its voice was like thunder!||||
p807|Actually, never mind.||||
mag9|You breathers are odd, all right.||||
mag10|...What, are you being serious?||||
p808|Of course I am, you idiot.||||
p809|Yes, and it wants you to stop feeding on it. ||||
p810|...No, I'm not.||||
mag11|Good. Because if what you were saying was true, we could all be in trouble. Keep that kind of thing to yourself in future, you hear?||||
mag12|Ha! And what, did it sing you a song? Did it whisper sweet nothings in your ear?||||
p811|It's been self-aware for decades, but only the living can hear it. ||||
mag13|Listen, mate, this still sounds like a joke to me. But if you're serious, go talk to Penitent Thaw. She created the flesh-farms in the first place, she's clever, she'll know what to do.||||
mag14|Penitent Thaw is in her sanctum, just above us; up there.||||
p812|You should stop feeding on the flesh-farm though, right? ||||
mag15|And what's the alternative, eh? Shall I eat you instead?||||
p813|Thanks, Maggotson.||||
mag16|Go talk to Thaw, mate.||||
p814|What do you know about the Entombed One?||||
mag17|Well, he's entombed. I know that much for sure.||||
p815|Care to elaborate?||||
p816|Is that it?||||
p817|Really helpful, thanks.||||
mag18|No problem, mate.||||
mag19|Listen, whatever's down there, I don't want to piss it off by speculating about its nature. It's huge, and it's powerful.||||
mag20|Hopefully Penitent Thaw or the Queen of Silver or someone can send it back to sleep. And if it does wake up, well, I'll worry about it then.||||
p818| Who are you?||||
mag21|Name's Maggotson. Used to be called something different back when I was a breather, o'course. Forgotten what it was, exactly.||||
mag22|During the wars, I didn't have a name at all. Was just a walking bag o' hunger and spite.||||
mag23|Then, two hundred years ago, I became a flesh-farmer and suddenly I needed a name again. Maggotson sprung to mind, on account of all the little wrigglers I got hatching in my skin.||||
p819|Do you have to deal with attacks by catacomb wyrms?||||
mag24|<<When you say the final two words, Maggotson twitches so violently that a golden coin falls from his eye. He snatches it back up hastily.>>||||
mag25|Ere, don't go saying their name too loudly, breather! My mate Reg says they can hear their name across a hundred miles. They'll show up just to spite ya.||||
p820|Did you say this was a flesh farm?||||
mag26|Vital work, mate, it's vital work. Without the flesh-farms we'd be back in the bad old days, relying on life-essence stolen from the living. All that is a relic of the past, now.||||
p821|What do you actually do here?||||
mag27|Most important bloody job in the whole bloody Kingdom, not that you'd know it by the pay! I tend the flesh. It's all alive, you see, but mindless. ||||
mag28|I hose it down, connect the feeding tubes thrice a day, snip off weird growths, comb it for parasites...||||
mag29|It's not glamorous work, to be sure, but without it, we'd be out there in our war-ships again, killing you living folk. An' I've done enough killing in my time.||||
p822|Is there anything about working on the flesh-farms that you dislike?||||
mag30|Well, most worshippers of the Ferryman have gone to live in the Mausoleums, now. I'd have joined them in a heartbeat, but my work here is too important. Shame, though.||||
p823|What do you think of the Queen of Silver?||||
mag31|Can't say I ever met Her Maj. She keeps herself to herself, she does. Stays in the Castle of Ribs doing whatever queens do. Lounging around getting wafted by servants with big fans, prob'ly.||||
p824|Goodbye, Maggotson.||||
mag32|See you around, breather!||||
p825|Who's this Ferryman person?||||
mag33|The Ferryman, mate! The kind shepherd who will guide the Endless to the afterlife when we finally expire! Never heard of him?||||
p826|I can't say that I have.||||
p827|Other Endless have mentioned him.||||
mag34|Course they have.||||
mag35|No other god will listen to us, you see, on account of us outstaying our welcome on this mortal coil. But the Ferryman forgives us our transgressions. He'll take us down the quiet river when no-one else will, and for only a minor price.||||
mag36|<<The coins on his eyes seem to glint in the light for a moment.>>||||
p828|If the Ferryman is so forgiving, why does he extract a price?||||
mag37|We have to pay the toll, mate. We've lived too long. We've stolen our extra years, hoarded them like jealous misers, and now a payment is due. A couple gold coins is a bargain, considering.||||
p829|What do you think will happen if you die without the coins?||||
mag38|There's an endless nothing awaiting us, mate. It won't be cold. It won't be dark. It'll just be absence. No other gods want the Endless. Without the Ferryman's mercy, our souls will be snuffed out like blown candles.||||
p830|Why do worshippers of the Ferryman live in the Mausoleums?||||
mag39|It's a show of devotion, mate. We know we ought to be dead, in the eyes of the gods. So if we act dead by lying in tombs and being as quiet as we can, the Ferryman is more likely to look favourably on us when our time finally comes.||||
mag40|The priests give special dispensations to flesh-farmers like me. We don't need to stay in the tombs. They know that someone needs to feed 'em life-energy, or they'd be dead for real.||||
p831|You've killed people?||||
mag41|Oh yeah mate, loads. You won't find an Endless who hasn't killed a few mortals. Back in the old days, it was the only way we could survive.||||
p832|Why are you wearing those coins over your eyes?||||
mag42|To pay the Ferryman, of course. When my time comes.||||
mag43|Ask away, lifelubber.||||
